transaction_id,estate,phase,block,unit,floor,saleable_area_sqft,price_hkd,price_per_sqft_hkd_reference_only,sale_date,source_url,notes
582,city_one_shatin,6,24,E,13,447,7450000,16667,2021-01-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
583,city_one_shatin,6,24,B,14,447,7200000,16107,2020-12-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
584,city_one_shatin,6,24,C,14,326,4070000,12485,2025-06-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
585,city_one_shatin,6,24,D,14,326,5900000,18098,2022-01-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
586,city_one_shatin,6,24,G,14,326,4900000,15031,2026-06-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
587,city_one_shatin,6,24,A,15,447,5220000,11678,2025-03-31,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
588,city_one_shatin,6,24,B,15,447,7450000,16667,2018-05-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
589,city_one_shatin,6,24,D,16,326,4500000,13804,2024-02-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
590,city_one_shatin,6,24,C,17,326,5600000,17178,2020-07-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
591,city_one_shatin,6,24,E,17,447,5480000,12260,2024-11-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
592,city_one_shatin,6,24,F,17,447,7440000,16644,2022-04-21,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
593,city_one_shatin,6,24,H,18,326,4330000,13282,2024-12-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
594,city_one_shatin,6,24,B,19,447,6340000,14183,2022-10-13,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
595,city_one_shatin,6,24,D,19,326,4150000,12730,2024-10-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
596,city_one_shatin,6,24,E,19,447,7900000,17673,2018-06-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
597,city_one_shatin,6,24,G,19,326,4180000,12822,2024-09-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
598,city_one_shatin,6,24,B,22,447,7980000,17852,2021-05-06,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
599,city_one_shatin,6,24,C,22,326,5560000,17055,2018-03-19,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
600,city_one_shatin,6,24,A,25,447,5400000,12081,2025-02-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
601,city_one_shatin,6,24,B,26,447,6200000,13870,2023-01-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
602,city_one_shatin,6,24,D,26,326,4960000,15215,2026-07-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
603,city_one_shatin,6,24,E,26,447,6600000,14765,2026-02-06,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
604,city_one_shatin,6,24,H,26,326,6150000,18865,2021-05-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
605,city_one_shatin,6,24,A,27,447,7250000,16219,2023-07-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
606,city_one_shatin,6,24,C,27,326,5800000,17791,2018-04-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
607,city_one_shatin,6,24,H,27,326,6000000,18405,2018-10-31,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
608,city_one_shatin,6,24,B,28,447,6260000,14004,2022-11-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
609,city_one_shatin,6,24,G,28,326,5300000,16258,2018-02-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
610,city_one_shatin,6,24,C,30,326,5500000,16871,2022-04-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
611,city_one_shatin,6,24,D,30,326,5088000,15607,2024-10-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
612,city_one_shatin,6,24,F,30,447,8000000,17897,2021-05-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
613,city_one_shatin,6,25,C,1,688,8280000,12035,2021-09-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
614,city_one_shatin,6,25,C,2,688,6398000,9299,2024-10-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
615,city_one_shatin,6,25,C,5,688,7200000,10465,2024-01-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
616,city_one_shatin,6,25,D,7,688,9650000,14026,2020-04-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
617,city_one_shatin,6,25,C,8,688,8350000,12137,2026-05-22,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
618,city_one_shatin,6,25,C,9,688,9988000,14517,2020-09-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
619,city_one_shatin,6,25,A,10,688,9950000,14462,2021-03-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
620,city_one_shatin,6,25,A,11,688,8280000,12035,2023-02-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
621,city_one_shatin,6,25,A,12,688,10000000,14535,2021-03-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
622,city_one_shatin,6,25,B,12,688,9800000,14244,2021-06-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
623,city_one_shatin,6,25,B,13,688,8500000,12355,2023-05-19,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
624,city_one_shatin,6,25,D,14,688,7290000,10596,2021-12-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
625,city_one_shatin,6,25,D,15,688,8380000,12180,2021-12-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
626,city_one_shatin,6,25,B,16,688,9150000,13299,2023-02-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
627,city_one_shatin,6,25,B,17,688,7900000,11483,2023-10-05,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
628,city_one_shatin,6,25,B,18,688,5000000,7267,2023-11-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
629,city_one_shatin,6,25,C,19,688,6000000,8721,2024-10-30,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
630,city_one_shatin,6,25,A,20,688,10000000,14535,2021-05-13,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
631,city_one_shatin,6,25,D,20,688,9350000,13590,2020-10-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
632,city_one_shatin,6,25,A,24,688,7600000,11047,2026-01-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
633,city_one_shatin,6,25,C,24,688,8500000,12355,2024-06-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
634,city_one_shatin,6,25,A,27,688,10000000,14535,2021-02-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
635,city_one_shatin,6,25,D,27,688,6000000,8721,2021-04-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
636,city_one_shatin,7,34,B,3,707,8712000,12322,2021-10-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
637,city_one_shatin,7,34,C,3,707,8200000,11598,2019-05-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
638,city_one_shatin,7,34,A,4,707,8330000,11782,2023-05-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
639,city_one_shatin,7,34,D,8,707,9730000,13762,2021-04-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
640,city_one_shatin,7,34,C,10,707,3800000,5375,2026-04-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
641,city_one_shatin,7,34,C,13,707,8000000,11315,2024-07-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
642,city_one_shatin,7,34,D,13,707,8600000,12164,2026-05-18,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
643,city_one_shatin,7,34,B,17,707,9850000,13932,2020-11-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
644,city_one_shatin,7,34,C,17,707,2100000,2970,2022-12-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
645,city_one_shatin,7,34,C,19,707,8500000,12023,2026-01-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
646,city_one_shatin,7,34,C,21,707,8000000,11315,2025-10-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
647,city_one_shatin,7,34,A,22,707,7680000,10863,2024-11-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
648,city_one_shatin,7,34,D,23,707,9320000,13182,2026-09-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
649,city_one_shatin,7,34,A,24,707,8000000,11315,2025-01-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
650,city_one_shatin,7,34,A,25,707,9630000,13621,2023-04-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
651,city_one_shatin,7,34,B,25,707,10000000,14144,2020-11-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
652,city_one_shatin,7,34,C,25,707,9330000,13197,2023-04-26,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
653,city_one_shatin,7,34,D,25,707,9350000,13225,2026-06-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
654,city_one_shatin,7,34,A,27,707,9180000,12984,2022-04-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
655,city_one_shatin,7,34,C,28,707,8980000,12702,2023-11-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
656,city_one_shatin,7,34,D,28,707,10000000,14144,2020-12-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
657,city_one_shatin,7,34,B,32,707,7950000,11245,2024-11-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
658,city_one_shatin,7,34,C,32,707,9700000,13720,2023-07-04,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
659,city_one_shatin,7,34,A,33,707,9900000,14003,2020-09-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
660,city_one_shatin,7,34,A,34,707,9978000,14113,2022-02-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
661,city_one_shatin,7,34,B,35,707,11650000,16478,2022-05-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
662,city_one_shatin,7,35,D,3,707,8800000,12447,2023-05-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
663,city_one_shatin,7,35,A,8,707,10700000,15134,2021-06-21,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
664,city_one_shatin,7,35,B,9,707,9990000,14130,2020-09-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
665,city_one_shatin,7,35,B,12,707,8080000,11429,2024-04-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
666,city_one_shatin,7,35,C,14,707,8990000,12716,2023-02-06,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
667,city_one_shatin,7,35,D,15,707,9800000,13861,2019-11-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
668,city_one_shatin,7,35,B,17,707,7300000,10325,2024-06-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
669,city_one_shatin,7,35,B,18,707,9850000,13932,2022-05-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
670,city_one_shatin,7,35,B,19,707,7500000,10608,2025-08-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
671,city_one_shatin,7,35,D,21,707,3900000,5516,2025-04-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
672,city_one_shatin,7,35,A,22,707,7800000,11033,2024-09-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
673,city_one_shatin,7,35,B,23,707,9920000,14031,2022-04-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
674,city_one_shatin,7,35,A,24,707,10400000,14710,2021-07-19,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
675,city_one_shatin,7,35,C,26,707,10770000,15233,2021-03-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
676,city_one_shatin,7,35,C,27,707,8000000,11315,2026-08-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
677,city_one_shatin,7,35,A,28,707,10300000,14569,2021-11-29,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
678,city_one_shatin,7,35,B,30,707,8900000,12588,2021-02-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
679,city_one_shatin,7,35,C,31,707,9280000,13126,2026-09-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
680,city_one_shatin,7,35,C,34,707,8120000,11485,2024-12-04,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
681,city_one_shatin,7,35,B,35,707,6000000,8487,2019-12-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
682,city_one_shatin,7,35,C,35,707,11200000,15842,2022-01-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
683,city_one_shatin,7,35,D,36,707,11330000,16025,2022-05-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
684,dynasty_court,1,1,A,2,2153,76180000,35383,2021-03-04,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
685,dynasty_court,1,1,B,6,1806,70880000,39247,2026-06-10,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
686,dynasty_court,1,1,B,9,1806,58000000,32115,2021-04-14,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
687,dynasty_court,1,1,B,11,1806,64980000,35980,2026-05-08,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
688,dynasty_court,1,1,A,14,2141,66800000,31200,2025-09-17,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
689,dynasty_court,1,1,B,14,1794,43320000,24147,2026-03-05,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
690,dynasty_court,1,1,B,15,1794,73980000,41237,2021-03-02,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
691,dynasty_court,1,1,B,17,1794,72080000,40178,2021-01-12,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
692,dynasty_court,1,1,A,23,2153,83800000,38922,2023-09-12,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
693,dynasty_court,1,1,B,24,1794,86500000,48216,2022-01-14,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
694,dynasty_court,1,1,A,25,2141,86000000,40168,2023-06-29,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
695,dynasty_court,1,1,A,26,2141,95000000,44372,2020-07-17,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
696,dynasty_court,1,1,A,29,2141,100800000,47081,2020-08-24,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
697,dynasty_court,1,1,B,29,1794,87000000,48495,2021-05-14,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
698,dynasty_court,1,1,B,35,1794,71800000,40022,2025-08-18,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
699,dynasty_court,1,1,B,37,1794,70000000,39019,2018-11-07,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
700,dynasty_court,1,1,B,38,1806,76300000,42248,2026-07-08,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-1,
701,dynasty_court,1,2,B,1,1806,58500000,32392,2026-01-29,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-2,
702,dynasty_court,1,2,A,2,2153,76500000,35532,2025-12-08,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-2,
703,dynasty_court,1,2,B,2,1806,58500000,32392,2025-08-26,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-2,
704,dynasty_court,1,2,A,3,2153,77000000,35764,2025-12-04,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-2,
705,dynasty_court,1,2,B,3,1806,59300000,32835,2025-08-25,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-2,
706,dynasty_court,1,2,B,4,1806,60500000,33499,2025-11-07,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-2,
707,dynasty_court,1,2,A,5,2153,79000000,36693,2025-09-26,https://www.28hse.com/en/estate/detail/dynasty-court-787/history/stateno-1/blockno-2,
